**************************************************
Checking constraint violation of RightStance:
***************************************
Constraint: timeDuration 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
5.00000000E-01 9.95220731E-01 1.00000000E+00
***************************************
Constraint: intX 	Node: 2 
---------------------------------------
       Lower   Constraint        Upper
Constraint: ddh_qfixed_atlas 	Node: 12 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 8.08154778E-11 1.00000000E-04
-1.00000000E-04 -4.27240643E-11 1.00000000E-04
-1.00000000E-04 -3.86933063E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 13 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -5.62084422E-14 1.00000000E-04
-1.00000000E-04 -4.86906513E-11 1.00000000E-04
-1.00000000E-04 4.89617621E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 14 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 8.08381689E-11 1.00000000E-04
-1.00000000E-04 -1.48287649E-10 1.00000000E-04
-1.00000000E-04 6.77412519E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 15 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.10317148E-10 1.00000000E-04
-1.00000000E-04 -2.13398259E-10 1.00000000E-04
-1.00000000E-04 1.03909286E-10 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 16 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.00723842E-10 1.00000000E-04
-1.00000000E-04 -1.54937805E-10 1.00000000E-04
-1.00000000E-04 5.49245980E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 17 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -8.58320933E-11 1.00000000E-04
-1.00000000E-04 1.14264146E-10 1.00000000E-04
-1.00000000E-04 -2.88931271E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 18 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.00845677E-10 1.00000000E-04
-1.00000000E-04 -8.60230427E-11 1.00000000E-04
-1.00000000E-04 -1.50146310E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 19 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.15506425E-10 1.00000000E-04
-1.00000000E-04 1.42511933E-10 1.00000000E-04
-1.00000000E-04 -2.68229436E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 20 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -9.79700878E-11 1.00000000E-04
-1.00000000E-04 7.86965491E-11 1.00000000E-04
-1.00000000E-04 1.93602160E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 21 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.10072644E-10 1.00000000E-04
-1.00000000E-04 -2.46039761E-10 1.00000000E-04
-1.00000000E-04 1.36953029E-10 1.00000000E-04
***************************************
Constraint: h_RightSole_RightStance 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
***************************************
Constraint: dh_RightSole_RightStance 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.50302199E-06 1.00000000E-04
-1.00000000E-04 7.36618633E-05 1.00000000E-04
-1.00000000E-04 -2.49525203E-08 1.00000000E-04
-1.00000000E-04 -2.00796109E-04 1.00000000E-04
-1.00000000E-04 2.34632622E-06 1.00000000E-04
-1.00000000E-04 -2.18330125E-03 1.00000000E-04
$$ Lower bound violated: -2.08330125E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.50302200E-06 1.00000000E-04
-1.00000000E-04 7.36618635E-05 1.00000000E-04
-1.00000000E-04 -2.49524733E-08 1.00000000E-04
-1.00000000E-04 -2.00796112E-04 1.00000000E-04
-1.00000000E-04 2.34632581E-06 1.00000000E-04
-1.00000000E-04 -2.18330125E-03 1.00000000E-04
$$ Lower bound violated: -2.08330125E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 2 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 7.77603940E-06 1.00000000E-04
-1.00000000E-04 7.69550218E-05 1.00000000E-04
-1.00000000E-04 3.43368903E-06 1.00000000E-04
-1.00000000E-04 -2.10650867E-04 1.00000000E-04
-1.00000000E-04 2.23641663E-06 1.00000000E-04
-1.00000000E-04 -2.29124477E-03 1.00000000E-04
$$ Lower bound violated: -2.19124477E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 3 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 4.31503076E-06 1.00000000E-04
-1.00000000E-04 8.24205623E-05 1.00000000E-04
-1.00000000E-04 -6.63828879E-07 1.00000000E-04
-1.00000000E-04 -2.20688516E-04 1.00000000E-04
-1.00000000E-04 2.12935771E-06 1.00000000E-04
-1.00000000E-04 -2.40020295E-03 1.00000000E-04
$$ Lower bound violated: -2.30020295E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 4 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 2.44898394E-06 1.00000000E-04
-1.00000000E-04 8.60976714E-05 1.00000000E-04
-1.00000000E-04 -2.03011734E-06 1.00000000E-04
-1.00000000E-04 -2.30721600E-04 1.00000000E-04
-1.00000000E-04 2.02344766E-06 1.00000000E-04
-1.00000000E-04 -2.50891713E-03 1.00000000E-04
$$ Lower bound violated: -2.40891713E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 5 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.60707109E-06 1.00000000E-04
-1.00000000E-04 8.91626387E-05 1.00000000E-04
-1.00000000E-04 -1.96317023E-06 1.00000000E-04
-1.00000000E-04 -2.40755975E-04 1.00000000E-04
-1.00000000E-04 1.91742387E-06 1.00000000E-04
-1.00000000E-04 -2.61771838E-03 1.00000000E-04
$$ Lower bound violated: -2.51771838E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 6 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.37910419E-06 1.00000000E-04
-1.00000000E-04 9.22492807E-05 1.00000000E-04
-1.00000000E-04 -1.31848515E-06 1.00000000E-04
-1.00000000E-04 -2.50793058E-04 1.00000000E-04
-1.00000000E-04 1.81009568E-06 1.00000000E-04
-1.00000000E-04 -2.72653628E-03 1.00000000E-04
$$ Lower bound violated: -2.62653628E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 7 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.49129195E-06 1.00000000E-04
-1.00000000E-04 9.56037047E-05 1.00000000E-04
-1.00000000E-04 -6.40486816E-07 1.00000000E-04
-1.00000000E-04 -2.60831320E-04 1.00000000E-04
-1.00000000E-04 1.70052790E-06 1.00000000E-04
-1.00000000E-04 -2.83526945E-03 1.00000000E-04
$$ Lower bound violated: -2.73526945E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 8 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.76332473E-06 1.00000000E-04
-1.00000000E-04 9.92274987E-05 1.00000000E-04
-1.00000000E-04 -2.10481575E-07 1.00000000E-04
-1.00000000E-04 -2.70867834E-04 1.00000000E-04
-1.00000000E-04 1.58836435E-06 1.00000000E-04
-1.00000000E-04 -2.94388857E-03 1.00000000E-04
$$ Lower bound violated: -2.84388857E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 9 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 2.02248864E-06 1.00000000E-04
-1.00000000E-04 1.02972830E-04 1.00000000E-04
-1.00000000E-04 -9.82342777E-08 1.00000000E-04
-1.00000000E-04 -2.80896515E-04 1.00000000E-04
-1.00000000E-04 1.47433748E-06 1.00000000E-04
-1.00000000E-04 -3.05245922E-03 1.00000000E-04
$$ Lower bound violated: -2.95245922E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 10 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.90855028E-06 1.00000000E-04
-1.00000000E-04 1.06525749E-04 1.00000000E-04
-1.00000000E-04 -1.06986777E-08 1.00000000E-04
-1.00000000E-04 -2.90893990E-04 1.00000000E-04
-1.00000000E-04 1.36227281E-06 1.00000000E-04
-1.00000000E-04 -3.16118770E-03 1.00000000E-04
$$ Lower bound violated: -3.06118770E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 11 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.92260512E-06 1.00000000E-04
-1.00000000E-04 1.10175755E-04 1.00000000E-04
-1.00000000E-04 1.74845325E-07 1.00000000E-04
-1.00000000E-04 -3.00895260E-04 1.00000000E-04
-1.00000000E-04 1.24837797E-06 1.00000000E-04
-1.00000000E-04 -3.26982861E-03 1.00000000E-04
$$ Lower bound violated: -3.16982861E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 12 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 2.11223389E-06 1.00000000E-04
-1.00000000E-04 1.13953001E-04 1.00000000E-04
-1.00000000E-04 3.20822814E-07 1.00000000E-04
-1.00000000E-04 -3.10897663E-04 1.00000000E-04
-1.00000000E-04 1.13198077E-06 1.00000000E-04
-1.00000000E-04 -3.37834091E-03 1.00000000E-04
$$ Lower bound violated: -3.27834091E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 13 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 2.52543397E-06 1.00000000E-04
-1.00000000E-04 1.17817218E-04 1.00000000E-04
-1.00000000E-04 3.47272373E-07 1.00000000E-04
-1.00000000E-04 -3.20899539E-04 1.00000000E-04
-1.00000000E-04 1.01294198E-06 1.00000000E-04
-1.00000000E-04 -3.48673783E-03 1.00000000E-04
$$ Lower bound violated: -3.38673783E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 14 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 3.22072759E-06 1.00000000E-04
-1.00000000E-04 1.21685748E-04 1.00000000E-04
-1.00000000E-04 2.15767245E-07 1.00000000E-04
-1.00000000E-04 -3.30901280E-04 1.00000000E-04
-1.00000000E-04 8.91767554E-07 1.00000000E-04
-1.00000000E-04 -3.59509415E-03 1.00000000E-04
$$ Lower bound violated: -3.49509415E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 15 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 4.26534150E-06 1.00000000E-04
-1.00000000E-04 1.25471577E-04 1.00000000E-04
-1.00000000E-04 -1.44185455E-07 1.00000000E-04
-1.00000000E-04 -3.40905348E-04 1.00000000E-04
-1.00000000E-04 7.69431575E-07 1.00000000E-04
-1.00000000E-04 -3.70354793E-03 1.00000000E-04
$$ Lower bound violated: -3.60354793E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 16 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 5.71339074E-06 1.00000000E-04
-1.00000000E-04 1.29122274E-04 1.00000000E-04
-1.00000000E-04 -9.69864634E-07 1.00000000E-04
-1.00000000E-04 -3.50914876E-04 1.00000000E-04
-1.00000000E-04 6.47013754E-07 1.00000000E-04
-1.00000000E-04 -3.81230039E-03 1.00000000E-04
$$ Lower bound violated: -3.71230039E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 17 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 7.55680528E-06 1.00000000E-04
-1.00000000E-04 1.32651491E-04 1.00000000E-04
-1.00000000E-04 -2.86268197E-06 1.00000000E-04
-1.00000000E-04 -3.60931101E-04 1.00000000E-04
-1.00000000E-04 5.24847348E-07 1.00000000E-04
-1.00000000E-04 -3.92161691E-03 1.00000000E-04
$$ Lower bound violated: -3.82161691E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 18 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 9.64249161E-06 1.00000000E-04
-1.00000000E-04 1.36156037E-04 1.00000000E-04
-1.00000000E-04 -7.04889395E-06 1.00000000E-04
-1.00000000E-04 -3.70949208E-04 1.00000000E-04
-1.00000000E-04 4.00685752E-07 1.00000000E-04
-1.00000000E-04 -4.03183261E-03 1.00000000E-04
$$ Lower bound violated: -3.93183261E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 19 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.15472574E-05 1.00000000E-04
-1.00000000E-04 1.39814003E-04 1.00000000E-04
-1.00000000E-04 -1.57068635E-05 1.00000000E-04
-1.00000000E-04 -3.80952770E-04 1.00000000E-04
-1.00000000E-04 2.66243113E-07 1.00000000E-04
-1.00000000E-04 -4.14336561E-03 1.00000000E-04
$$ Lower bound violated: -4.04336561E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 20 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.23949630E-05 1.00000000E-04
-1.00000000E-04 1.43863594E-04 1.00000000E-04
-1.00000000E-04 -3.23712195E-05 1.00000000E-04
-1.00000000E-04 -3.90905558E-04 1.00000000E-04
-1.00000000E-04 1.00912911E-07 1.00000000E-04
-1.00000000E-04 -4.25674253E-03 1.00000000E-04
$$ Lower bound violated: -4.15674253E-03 
***************************************
Constraint: ddh_RightSole_RightStance 	Node: 21 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 2.91158141E-06 1.00000000E-04
-1.00000000E-04 1.46973192E-04 1.00000000E-04
-1.00000000E-04 -2.06720035E-07 1.00000000E-04
-1.00000000E-04 -4.01050534E-04 1.00000000E-04
-1.00000000E-04 3.53176175E-08 1.00000000E-04
-1.00000000E-04 -4.35616797E-03 1.00000000E-04
$$ Lower bound violated: -4.25616797E-03 
***************************************
Constraint: output_boundary_RightStance 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 1.18733299E-03 2.00000000E-01
-1.00000000E-01 1.81800506E-01 2.00000000E-01
-2.00000000E-01 4.99354909E-09 5.00000000E-02
-1.00000000E-04 4.95930030E-04 1.00000000E-04
-1.00000000E-04 2.94439624E-05 1.00000000E-04
-1.00000000E-04 -5.60662779E-04 1.00000000E-04
***************************************
Constraint: output_boundary_RightStance 	Node: 2 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 1.21394220E-03 2.00000000E-01
-1.00000000E-01 1.92686545E-01 2.00000000E-01
-2.00000000E-01 -1.20095277E-03 5.00000000E-02
-1.00000000E-04 4.57066752E-04 1.00000000E-04
-1.00000000E-04 4.43023416E-05 1.00000000E-04
-1.00000000E-04 -5.27653728E-04 1.00000000E-04
***************************************
Constraint: output_boundary_RightStance 	Node: 3 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 1.27104313E-03 2.00000000E-01
-1.00000000E-01 1.98430864E-01 2.00000000E-01
-2.00000000E-01 -5.33095659E-03 5.00000000E-02
-1.00000000E-04 3.72591757E-04 1.00000000E-04
-1.00000000E-04 4.30204543E-05 1.00000000E-04
-1.00000000E-04 -4.34517104E-04 1.00000000E-04
***************************************
Constraint: output_boundary_RightStance 	Node: 4 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 1.37392042E-03 2.00000000E-01
-1.00000000E-01 2.00103830E-01 2.00000000E-01
-2.00000000E-01 -1.27366231E-02 5.00000000E-02
-1.00000000E-04 2.84097709E-04 1.00000000E-04
-1.00000000E-04 3.59297648E-05 1.00000000E-04
-1.00000000E-04 -3.33281413E-04 1.00000000E-04
***************************************
Constraint: output_boundary_RightStance 	Node: 5 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 1.53792177E-03 2.00000000E-01
-1.00000000E-01 1.98626076E-01 2.00000000E-01
-2.00000000E-01 -2.32720236E-02 5.00000000E-02
-1.00000000E-04 2.07720537E-04 1.00000000E-04
-1.00000000E-04 2.77834822E-05 1.00000000E-04
-1.00000000E-04 -2.44615670E-04 1.00000000E-04
***************************************
Constraint: output_boundary_RightStance 	Node: 6 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 1.77008127E-03 2.00000000E-01
-1.00000000E-01 1.94794308E-01 2.00000000E-01
-2.00000000E-01 -3.63937515E-02 5.00000000E-02
-1.00000000E-04 1.47561919E-04 1.00000000E-04
-1.00000000E-04 2.05016637E-05 1.00000000E-04
-1.00000000E-04 -1.74234600E-04 1.00000000E-04
***************************************
Constraint: output_boundary_RightStance 	Node: 7 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 2.06636354E-03 2.00000000E-01
-1.00000000E-01 1.89306892E-01 2.00000000E-01
-2.00000000E-01 -5.12483425E-02 5.00000000E-02
-1.00000000E-04 1.02644875E-04 1.00000000E-04
-1.00000000E-04 1.46605789E-05 1.00000000E-04
-1.00000000E-04 -1.21441916E-04 1.00000000E-04
***************************************
Constraint: output_boundary_RightStance 	Node: 8 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 2.41199232E-03 2.00000000E-01
-1.00000000E-01 1.82779278E-01 2.00000000E-01
-2.00000000E-01 -6.67608359E-02 5.00000000E-02
-1.00000000E-04 7.02654317E-05 1.00000000E-04
-1.00000000E-04 1.02502722E-05 1.00000000E-04
-1.00000000E-04 -8.32738660E-05 1.00000000E-04
***************************************
Constraint: output_boundary_RightStance 	Node: 9 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 2.78339869E-03 2.00000000E-01
-1.00000000E-01 1.75754340E-01 2.00000000E-01
-2.00000000E-01 -8.17245211E-02 5.00000000E-02
-1.00000000E-04 4.74977693E-05 1.00000000E-04
-1.00000000E-04 7.04529540E-06 1.00000000E-04
-1.00000000E-04 -5.63765439E-05 1.00000000E-04
***************************************
Constraint: output_boundary_RightStance 	Node: 10 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 3.15095255E-03 2.00000000E-01
-1.00000000E-01 1.68710670E-01 2.00000000E-01
-2.00000000E-01 -9.48896205E-02 5.00000000E-02
-1.00000000E-04 3.17866338E-05 1.00000000E-04
-1.00000000E-04 4.77640084E-06 1.00000000E-04
-1.00000000E-04 -3.77477627E-05 1.00000000E-04
***************************************
Constraint: output_boundary_RightStance 	Node: 11 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 3.48217598E-03 2.00000000E-01
-1.00000000E-01 1.62068653E-01 2.00000000E-01
-2.00000000E-01 -1.05060851E-01 5.00000000E-02
-1.00000000E-04 2.10947715E-05 1.00000000E-04
-1.00000000E-04 3.20494876E-06 1.00000000E-04
-1.00000000E-04 -2.50602043E-05 1.00000000E-04
***************************************
Constraint: output_boundary_RightStance 	Node: 12 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 3.74510053E-03 2.00000000E-01
-1.00000000E-01 1.56196397E-01 2.00000000E-01
